"Geography_Code","NM_1564_1_0","NM_1564_1_1","NM_1564_1_2","NM_1564_1_3","NM_1564_1_4","NM_1564_1_5","NM_1564_1_6","NM_1564_1_7"
"N00004419",356,103,34,50,19,43,95,12
"N00004420",413,128,40,65,19,46,98,17
"N00004421",286,107,26,41,8,34,62,8
"N00004422",365,126,38,54,15,44,74,14
"N00004423",352,118,30,42,27,50,76,9
"N00004424",312,119,29,44,12,32,68,8
"N00004425",378,114,42,71,16,36,78,21
"N00004426",363,120,35,51,19,49,75,14
"N00004427",300,133,27,39,7,41,41,12
"N00004428",320,125,25,40,15,38,67,10
"N00004429",392,125,40,66,20,37,89,15
"N00004430",390,132,35,48,17,51,92,15
"N00004431",353,105,44,55,11,46,80,12
"N00004432",124,71,8,12,7,3,15,8
"N00004433",506,174,47,75,13,47,110,40
"N00004434",358,128,34,47,13,39,58,39
"N00004435",271,74,21,45,13,28,68,22
"N00004436",315,90,18,46,15,29,99,18
"N00004437",251,83,26,34,8,30,66,4
"N00004438",414,116,58,63,28,47,91,11
"N00004439",438,147,43,59,16,45,108,20
"N00004440",397,119,41,62,22,49,99,5
"N00004441",427,131,56,65,18,49,91,17
"N00004442",407,135,40,68,23,34,93,14
"N00004443",456,105,52,91,18,53,113,24
"N00004444",246,82,21,49,7,33,44,10
"N00004445",301,98,34,39,12,38,71,9
"N00004446",347,125,51,58,5,43,48,17
"N00004447",300,135,36,39,7,33,36,14
"N00004448",388,133,54,50,10,40,83,18
"N00004449",356,118,39,54,14,39,66,26
"N00004450",308,115,27,45,12,28,67,14
"N00004451",441,161,67,61,16,50,74,12
"N00004452",252,133,32,34,7,16,21,9
"N00004453",232,124,39,35,0,16,14,4
"N00004454",220,107,29,29,6,26,19,4
"N00004455",248,128,28,30,2,29,22,9
"N00004456",233,120,28,24,8,20,28,5
"N00004457",255,108,21,33,7,30,46,10
"N00004458",269,106,19,43,6,31,47,17
"N00004459",675,286,81,97,18,63,81,49
"N00004460",213,116,20,19,6,20,21,11
"N00004461",317,139,40,45,11,38,32,12
"N00004462",250,143,12,32,4,23,21,15
"N00004463",367,130,38,55,15,41,66,22
"N00004464",308,151,37,39,4,30,29,18
"N00004465",396,174,41,47,13,46,65,10
"N00004466",319,145,37,43,7,33,43,11
"N00004467",331,137,34,46,9,39,47,19
"N00004468",378,142,42,58,12,36,73,15
"N00004469",291,129,33,27,12,29,51,10
"N00004470",230,147,19,13,6,18,22,5
"N00004471",323,141,29,49,16,33,50,5
"N00004472",591,234,59,81,24,65,120,8
"N00004473",264,107,23,46,8,31,38,11
"N00004474",717,412,76,70,17,38,83,21
"N00004475",192,119,16,20,5,17,13,2
"N00004476",225,137,25,20,8,23,8,4
"N00004477",229,125,25,27,5,21,15,11
"N00004478",432,153,43,70,10,75,64,17
"N00004479",401,146,40,73,15,51,64,12
"N00004480",358,109,41,66,16,40,75,11
"N00004481",433,137,59,58,15,59,85,20
"N00004482",258,130,27,36,7,23,30,5
"N00004483",272,147,29,40,10,23,15,8
"N00004484",455,150,50,62,16,59,92,26
"N00004485",342,180,27,47,12,27,40,9
"N00004486",268,150,33,36,7,25,13,4
"N00004487",337,144,37,43,13,35,57,8
"N00004488",348,154,25,48,7,40,63,11
"N00004489",272,135,31,37,9,23,25,12
"N00004490",394,161,47,62,7,43,61,13
"N00004491",296,161,42,27,8,24,23,11
"N00004492",269,108,28,33,4,29,58,9
"N00004493",329,116,39,40,5,43,72,14
"N00004494",240,131,31,29,2,20,14,13
"N00004495",251,147,29,28,4,11,26,6
"N00004496",685,170,81,105,24,95,180,30
"N00004497",314,128,35,41,9,30,53,18
"N00004498",1118,293,153,194,37,152,245,44
"N00004499",168,88,12,19,3,13,27,6
"N00004500",158,88,15,13,9,10,21,2
"N00004501",338,102,40,49,15,38,85,9
"N00004502",245,98,27,27,18,23,40,12
"N00004503",311,98,40,34,25,27,70,17
"N00004504",221,96,20,32,9,23,30,11
"N00004505",330,108,38,54,15,42,58,15
"N00004506",281,106,27,41,7,34,48,18
"N00004507",240,125,30,31,5,22,16,11
"N00004508",530,221,58,76,25,59,69,22
"N00004509",212,73,33,30,8,16,47,5
"N00004510",270,148,24,35,9,18,28,8
"N00004511",172,85,17,19,3,16,23,9
"N00004512",306,121,47,39,9,25,47,18
"N00004513",342,120,48,54,9,49,51,11
"N00004514",471,118,50,71,24,72,122,14
"N00004515",296,85,40,40,13,38,73,7
"N00004516",307,130,34,28,10,40,48,17
"N00004517",316,121,41,44,15,30,46,19
"N00004518",238,116,34,28,5,28,21,6
"N00004519",237,86,38,43,9,17,26,18
"N00004520",875,272,111,128,27,113,167,57
"N00004521",293,124,34,34,4,28,50,19
"N00004522",277,88,32,37,10,34,71,5
"N00004523",289,79,39,61,4,45,56,5
"N00004524",198,70,22,25,5,24,35,17
"N00004525",322,85,33,51,14,53,69,17
"N00004526",346,107,52,52,10,38,71,16
"N00004527",267,144,35,26,8,22,26,6
"N00004528",350,143,37,44,10,50,60,6
"N00004529",244,111,24,30,8,19,41,11
"N00004530",277,111,35,34,11,34,39,13
"N00004531",314,127,40,44,7,32,53,11
"N00004532",287,90,40,41,8,39,55,14
"N00004533",243,98,45,33,5,22,31,9
"N00004534",802,227,99,143,17,112,168,36
"N00004535",645,235,68,78,27,70,147,20
"N00004536",266,161,15,20,7,27,29,7
"N00004537",199,88,30,21,6,26,23,5
