"Geography_Code","NM_1575_1_0","NM_1575_1_1","NM_1575_1_10","NM_1575_1_11","NM_1575_1_2","NM_1575_1_3","NM_1575_1_4","NM_1575_1_5","NM_1575_1_6","NM_1575_1_7","NM_1575_1_8","NM_1575_1_9"
"N00003849",408,216,61,58,192,2,20,10,7,4,8,22
"N00003850",282,156,41,47,126,1,9,11,5,3,2,7
"N00003851",316,164,53,45,152,4,13,8,6,7,6,10
"N00003852",218,107,39,28,111,4,8,12,3,3,6,8
"N00003853",344,196,52,40,148,6,14,15,5,2,1,13
"N00003854",323,191,31,52,132,7,13,6,6,2,3,12
"N00003855",333,194,52,39,139,2,10,6,4,6,7,13
"N00003856",316,187,34,34,129,3,14,10,7,8,4,15
"N00003857",377,252,24,40,125,6,17,5,4,6,6,17
"N00003858",381,203,51,57,178,11,9,11,9,4,3,23
"N00003859",342,177,51,55,165,3,16,11,8,3,6,12
"N00003860",699,430,76,67,269,8,19,29,17,8,13,32
"N00003861",372,244,35,41,128,10,11,5,4,4,3,15
"N00003862",309,210,24,35,99,5,9,8,5,3,3,7
"N00003863",186,82,41,19,104,4,11,11,6,1,1,10
"N00003864",289,182,36,24,107,4,15,14,3,2,2,7
"N00003865",181,97,22,28,84,3,4,7,5,1,6,8
"N00003866",267,142,42,24,125,5,7,12,12,5,4,14
"N00003867",536,268,83,55,268,8,34,27,17,7,0,37
"N00003868",268,144,47,31,124,1,7,6,5,2,3,22
"N00003869",883,517,116,96,366,13,43,21,14,12,7,44
"N00003870",193,122,22,13,71,2,8,6,4,5,1,10
"N00003871",539,378,39,43,161,7,13,11,7,6,6,29
"N00003872",201,110,33,24,91,3,7,5,6,3,0,10
"N00003873",774,401,146,89,373,9,32,25,20,3,7,42
"N00003874",381,260,34,32,121,0,10,14,2,4,4,21
"N00003875",284,151,28,46,133,6,5,15,10,3,2,18
"N00003876",389,256,44,43,133,3,9,12,2,5,1,14
"N00003877",262,163,30,30,99,4,6,8,4,5,3,9
"N00003878",328,242,22,24,86,1,15,6,5,4,2,7
"N00003879",322,226,30,21,96,5,12,7,3,3,3,12
"N00003880",319,203,35,24,116,3,11,7,6,7,4,19
"N00003881",381,250,28,46,131,3,22,10,4,2,3,13
"N00003882",232,150,21,7,82,3,17,5,3,1,4,21
"N00003883",620,389,52,66,231,10,23,21,11,9,3,36
"N00003884",539,316,60,60,223,6,23,19,5,11,7,32
"N00003885",249,137,41,23,112,1,12,11,4,7,2,11
"N00003886",230,121,38,25,109,5,7,8,8,5,3,10
"N00003887",377,212,65,18,165,7,17,10,13,6,0,29
"N00003888",204,133,13,12,71,4,6,9,4,6,5,12
"N00003889",285,172,32,28,113,8,11,6,4,2,3,19
"N00003890",174,97,31,14,77,1,7,7,5,1,3,8
"N00003891",218,150,18,21,68,2,9,7,5,2,0,4
"N00003892",176,104,16,16,72,3,11,1,4,7,3,11
"N00003893",162,112,12,7,50,2,9,5,7,4,0,4
"N00003894",203,118,19,27,85,3,8,8,5,1,2,12
"N00003895",177,124,15,10,53,5,4,2,3,3,4,7
"N00003896",531,248,93,82,283,7,18,17,11,8,9,38
"N00003897",182,92,17,29,90,3,6,9,7,7,3,9
"N00003898",283,213,19,19,70,2,7,6,4,1,0,12
"N00003899",275,182,15,14,93,5,11,9,2,8,7,22
"N00003900",211,105,32,33,106,2,8,7,3,4,1,16
"N00003901",181,99,19,32,82,1,12,9,3,0,2,4
"N00003902",245,142,36,21,103,2,7,11,2,3,5,16
"N00003903",438,367,9,28,71,5,7,6,4,1,4,7
"N00003904",382,266,31,25,116,2,10,7,5,6,5,25
"N00003905",200,113,31,10,87,5,8,4,7,0,6,16
"N00003906",165,100,19,11,65,4,3,4,5,3,2,14
"N00003907",242,174,21,11,68,4,8,5,2,4,2,11
"N00003908",131,64,26,11,67,0,2,9,4,2,2,11
"N00003909",259,162,22,23,97,1,13,7,5,8,4,14
"N00003910",185,111,22,9,74,3,6,6,3,3,5,17
"N00003911",918,711,47,45,207,8,25,16,14,12,9,31
"N00003912",330,238,19,14,92,3,13,10,6,5,6,16
"N00003913",176,107,21,11,69,1,5,5,6,6,1,13
"N00003914",266,179,23,13,87,1,9,10,6,5,5,15
"N00003915",203,108,29,23,95,2,6,9,6,2,5,13
"N00003916",287,199,19,24,88,2,17,9,5,5,0,7
"N00003917",211,106,33,21,105,1,10,11,3,8,8,10
"N00003918",202,115,29,12,87,0,9,9,3,7,5,13
"N00003919",227,138,35,13,89,5,4,13,2,0,3,14
"N00003920",243,159,15,11,84,2,16,5,7,7,3,18
"N00003921",254,169,21,11,85,5,10,5,4,6,3,20
"N00003922",237,155,27,9,82,4,12,6,6,4,3,11
"N00003923",223,171,21,2,52,2,3,5,5,4,4,6
"N00003924",243,145,30,21,98,0,12,3,2,7,5,18
"N00003925",224,164,13,13,60,5,5,7,2,2,4,9
"N00003926",243,173,11,16,70,5,9,5,6,7,1,10
"N00003927",239,165,24,14,74,3,6,8,1,4,2,12
"N00003928",324,189,40,35,135,4,10,12,5,7,5,17
"N00003929",186,124,28,6,62,4,4,3,2,6,1,8
"N00003930",219,135,29,9,84,1,9,11,3,2,3,17
"N00003931",151,79,32,8,72,1,10,6,2,2,0,11
"N00003932",268,183,23,9,85,0,9,7,9,9,4,15
"N00003933",649,469,43,47,180,7,24,15,5,5,7,27
"N00003934",246,162,27,15,84,2,6,9,8,2,2,13
"N00003935",278,183,30,17,95,2,8,6,4,5,6,17
"N00003936",645,480,52,26,165,5,14,9,12,11,4,32
"N00003937",236,161,24,16,75,2,5,4,6,5,3,10
"N00003938",200,130,22,6,70,3,7,5,6,5,3,13
"N00003939",277,194,20,20,83,1,8,6,4,6,4,14
"N00003940",238,149,27,23,89,0,6,6,3,3,2,19
"N00003941",287,203,25,19,84,4,9,4,3,5,2,13
"N00003942",324,238,13,26,86,3,9,5,7,3,3,17
"N00003943",467,329,42,18,138,5,21,7,11,3,5,26
"N00003944",273,192,18,14,81,3,12,6,3,3,5,17
"N00003945",225,153,26,10,72,1,7,5,3,4,5,11
"N00003946",332,255,20,19,77,3,5,5,5,5,2,13
"N00003947",419,319,20,20,100,4,13,7,8,6,4,18
"N00003948",248,173,21,14,75,2,7,5,4,3,3,16
"N00003949",225,159,16,18,66,4,8,5,5,4,1,5
"N00003950",233,152,26,8,81,4,13,7,3,7,3,10
"N00003951",188,110,28,13,78,0,7,6,6,3,3,12
"N00003952",194,110,28,11,84,4,9,7,6,2,7,10
"N00003953",203,123,22,14,80,5,6,5,7,4,1,16
"N00003954",151,81,32,6,70,2,5,3,5,0,3,14
"N00003955",197,122,31,8,75,2,4,2,7,3,4,14
"N00003956",241,167,25,20,74,2,3,4,5,0,6,9
"N00003957",154,65,26,24,89,3,6,8,6,3,5,8
"N00003958",362,178,56,48,184,4,8,13,9,2,9,35
"N00003959",186,80,40,13,106,5,8,7,3,3,3,24
"N00003960",195,115,24,5,80,1,11,7,5,5,3,19
"N00003961",216,117,36,10,99,1,13,7,2,5,7,18
"N00003962",524,311,69,25,213,2,22,17,12,8,14,44
"N00003963",218,119,25,10,99,1,10,6,6,5,10,26
"N00003964",249,132,24,22,117,5,15,13,9,4,3,22
"N00003965",284,223,15,6,61,2,7,7,6,1,1,16
"N00003966",218,115,37,17,103,1,10,9,8,2,2,17
"N00003967",277,230,6,15,47,4,5,1,4,2,5,5
"N00003968",205,123,24,12,82,1,11,6,6,6,3,13
"N00003969",184,103,31,9,81,1,4,7,6,4,0,19
"N00003970",223,132,29,12,91,3,9,7,4,2,2,23
"N00003971",210,129,23,14,81,2,8,5,5,1,6,17
"N00003972",230,120,45,18,110,3,8,7,7,4,1,17
"N00003973",249,162,26,19,87,3,5,8,2,2,6,16
"N00003974",467,363,17,30,104,7,19,6,12,2,3,8
"N00003975",272,190,19,16,82,1,15,4,5,2,5,15
"N00003976",250,175,27,17,75,1,12,5,0,1,2,10
"N00003977",226,144,29,20,82,1,5,7,2,2,6,10
"N00003978",262,185,19,12,77,1,10,7,4,2,7,15
"N00003979",243,155,19,23,88,0,10,6,6,6,3,15
"N00003980",286,161,44,20,125,3,10,5,8,5,9,21
"N00003981",187,98,25,17,89,3,6,4,4,4,2,24
"N00003982",166,123,14,2,43,2,6,6,2,5,1,5
"N00003983",191,104,32,20,87,5,6,9,3,5,2,5
"N00003984",244,144,29,31,100,3,6,7,8,4,1,11
"N00003985",204,106,41,20,98,3,6,4,5,4,4,11
"N00003986",165,78,30,11,87,1,10,4,4,2,1,24
"N00003987",191,99,23,29,92,3,8,8,2,3,1,15
"N00003988",205,102,36,18,103,5,9,4,7,1,2,21
"N00003989",134,69,14,12,65,3,5,6,2,4,1,18
"N00003990",324,237,27,15,87,4,5,8,4,3,2,19
"N00003991",216,138,21,20,78,3,8,2,4,7,2,11
"N00003992",266,184,28,11,82,3,7,7,3,5,3,15
"N00003993",304,212,30,17,92,4,8,4,8,8,1,12
"N00003994",277,207,15,24,70,0,6,2,5,2,2,14
"N00003995",290,209,20,21,81,2,10,8,4,2,5,9
"N00003996",245,162,27,14,83,0,4,7,5,8,1,17
"N00003997",265,187,28,15,78,4,7,6,5,5,2,6
"N00003998",256,205,9,14,51,2,5,5,6,2,3,5
"N00003999",267,215,7,10,52,4,9,3,3,1,2,13
"N00004000",204,114,31,15,90,2,11,4,6,3,6,12
"N00004001",236,122,31,29,114,2,14,7,5,6,5,15
"N00004002",193,104,40,24,89,1,5,3,2,0,4,10
"N00004003",289,168,38,28,121,1,16,9,9,4,2,14
"N00004004",180,88,33,18,92,5,8,3,7,4,2,12
"N00004005",132,60,29,18,72,1,3,2,5,2,2,10
"N00004006",162,89,26,13,73,2,6,5,4,1,3,13
"N00004007",182,92,24,32,90,3,7,6,7,1,3,7
"N00004008",304,204,26,26,100,7,7,9,6,0,3,16
"N00004009",221,163,14,13,58,1,9,7,5,2,0,7
"N00004010",290,203,33,16,87,5,6,6,5,4,1,11
"N00004011",316,222,26,22,94,4,11,9,4,3,3,12
"N00004012",235,134,32,16,101,2,11,4,6,2,7,21
"N00004013",242,162,20,18,80,3,9,5,2,6,4,13
"N00004014",280,193,23,16,87,4,13,4,6,6,1,14
"N00004015",225,157,19,16,68,1,10,1,6,3,3,9
"N00004016",288,195,22,9,93,4,17,10,9,5,3,14
"N00004017",199,132,25,9,67,1,5,5,7,3,2,10
"N00004018",217,136,24,11,81,1,10,9,2,2,4,18
"N00004019",235,169,18,10,66,3,10,5,3,2,1,14
"N00004020",290,205,27,23,85,4,7,6,3,6,2,7
"N00004021",221,149,18,9,72,3,9,6,3,4,2,18
"N00004022",214,114,26,27,100,1,12,13,6,3,3,9
"N00004023",180,122,16,12,58,0,8,6,3,4,2,7
"N00004024",223,146,14,21,77,6,5,8,5,5,1,12
"N00004025",305,180,50,24,125,4,9,8,2,4,3,21
"N00004026",252,160,33,10,92,3,5,9,3,3,4,22
"N00004027",239,136,31,12,103,3,7,2,8,3,10,27
"N00004028",223,137,30,17,86,4,6,7,5,1,3,13
"N00004029",230,128,45,15,102,2,3,7,6,5,0,19
"N00004030",210,139,28,7,71,2,9,3,3,6,3,10
"N00004031",203,106,38,23,97,3,7,4,5,5,3,9
"N00004032",154,94,16,9,60,6,6,2,5,5,2,9
"N00004033",191,123,18,21,68,2,4,3,2,4,2,12
"N00004034",170,110,19,5,60,2,11,5,2,2,3,11
"N00004035",202,123,43,6,79,0,2,8,2,2,0,16
"N00004036",175,121,18,5,54,1,9,3,5,3,1,9
"N00004037",213,139,22,12,74,3,12,6,4,3,1,11
"N00004038",185,97,32,14,88,3,10,7,4,2,2,14
"N00004039",198,128,25,11,70,1,11,2,3,1,1,15
"N00004040",211,132,27,12,79,1,14,4,3,4,2,12
"N00004041",219,121,35,16,98,3,10,7,4,7,1,15
"N00004042",438,281,62,27,157,1,16,11,6,1,7,26
"N00004043",246,177,16,17,69,1,9,5,5,3,2,11
"N00004044",203,124,21,13,79,2,7,4,4,6,4,18
"N00004045",258,155,32,24,103,6,4,9,4,6,5,13
"N00004046",220,131,35,18,89,5,8,3,2,3,0,15
"N00004047",768,578,24,58,190,8,35,15,8,11,2,29
"N00004048",343,262,12,20,81,5,14,5,4,1,2,18
"N00004049",345,242,27,14,103,4,17,8,5,4,3,21
"N00004050",675,491,51,39,184,5,22,19,10,5,3,30
"N00004051",720,507,38,68,213,13,22,16,10,8,12,26
"N00004052",251,174,20,13,77,3,8,4,3,2,2,22
"N00004053",224,162,16,11,62,2,6,4,5,3,2,13
"N00004054",360,254,25,18,106,6,16,11,10,3,2,15
"N00004055",177,105,22,9,72,5,9,5,4,3,4,11
"N00004056",308,233,22,24,75,4,10,4,4,2,1,4
"N00004057",288,185,27,26,103,2,5,5,9,3,5,21
"N00004058",876,695,49,40,181,9,27,16,7,5,4,24
"N00004059",1054,892,24,46,162,8,26,20,10,7,6,15
"N00004060",885,720,25,53,165,5,22,18,15,9,3,15
"N00004061",442,345,16,30,97,9,12,8,6,4,2,10
"N00004062",367,270,12,28,97,5,16,10,4,7,4,11
"N00004063",641,457,39,41,184,11,26,13,16,6,9,23
"N00004064",462,343,18,33,119,9,18,9,8,3,4,17
"N00004065",158,62,34,21,96,0,10,6,12,1,1,11
"N00004066",199,109,35,12,90,4,6,7,4,3,5,14
"N00004067",171,89,25,18,82,0,8,4,7,5,2,13
"N00004068",216,118,29,19,98,9,8,6,4,4,5,14
"N00004069",184,95,36,13,89,3,9,6,4,7,2,9
"N00004070",172,91,29,10,81,2,6,6,6,3,2,17
"N00004071",193,96,29,24,97,7,6,9,6,4,3,9
"N00004072",223,132,23,24,91,1,9,7,9,1,5,12
"N00004073",761,595,31,55,166,11,25,12,6,5,8,13
"N00004074",229,161,22,14,68,2,8,7,1,0,3,11
"N00004075",349,250,24,26,99,3,8,11,3,7,2,15
"N00004076",232,175,15,13,57,4,9,5,1,2,2,6
"N00004077",266,192,23,11,74,4,4,6,7,4,2,13
"N00004078",218,138,25,10,80,4,6,7,7,4,4,13
"N00004079",216,115,27,18,101,3,14,7,6,9,3,14
"N00004080",218,99,30,31,119,1,10,11,3,5,6,22
"N00004081",226,129,29,17,97,4,9,11,5,4,4,14
"N00004082",271,162,36,24,109,1,11,10,5,4,5,13
"N00004083",226,106,39,29,120,8,10,9,6,4,3,12
"N00004084",211,134,27,11,77,1,6,5,4,2,3,18
"N00004085",656,402,80,56,254,14,18,22,13,10,8,33
"N00004086",183,94,28,15,89,2,10,5,5,3,4,17
"N00004087",606,388,31,72,218,20,44,17,5,8,4,17
"N00004088",264,181,17,15,83,4,8,13,2,1,7,16
"N00004089",203,135,18,13,68,4,6,3,1,6,2,15
"N00004090",891,442,22,196,449,34,132,26,20,8,3,8
"N00004091",839,387,30,164,452,30,140,47,17,3,3,18
"N00004092",192,123,19,12,69,1,8,10,8,3,2,6
"N00004093",272,166,34,10,106,4,13,9,10,5,4,17
"N00004094",402,249,57,46,153,4,7,9,6,1,3,20
"N00004095",220,90,49,29,130,9,8,7,9,3,4,12
"N00004096",183,89,26,20,94,0,9,8,7,2,1,21
"N00004097",349,183,45,49,166,6,11,12,13,12,4,14
"N00004098",207,101,27,31,106,3,12,12,5,2,2,12
"N00004099",422,293,31,18,129,4,16,14,7,5,5,29
"N00004100",233,112,35,27,121,6,11,14,5,3,7,13
"N00004101",152,70,30,14,82,2,8,8,5,5,3,7
"N00004102",232,127,27,19,105,1,10,11,12,6,7,12
"N00004103",143,60,36,11,83,3,5,5,6,2,1,14
"N00004104",132,85,20,12,47,0,3,2,1,2,0,7
"N00004105",170,75,40,20,95,4,8,4,1,2,2,14
"N00004106",180,87,35,16,93,4,6,6,5,4,1,16
"N00004107",149,82,24,7,67,2,7,7,5,5,2,8
"N00004108",186,101,20,30,85,4,8,4,6,3,2,8
"N00004109",174,107,25,12,67,1,6,5,3,2,4,9
"N00004110",235,164,17,9,71,2,4,3,8,2,3,23
"N00004111",295,170,30,15,125,4,15,9,8,6,7,31
"N00004112",331,234,18,21,97,6,14,8,8,2,4,16
"N00004113",501,335,40,31,166,9,21,10,9,11,8,27
"N00004114",222,168,18,9,54,2,7,7,0,1,4,6
"N00004115",292,217,13,17,75,8,8,5,4,4,3,13
"N00004116",502,390,26,33,112,8,15,10,4,3,5,8
"N00004117",366,283,11,24,83,5,9,9,4,4,4,13
"N00004118",236,160,19,19,76,0,7,4,4,3,2,18
"N00004119",238,161,26,7,77,3,14,3,4,6,0,14
"N00004120",170,123,6,14,47,3,4,6,1,4,1,8
"N00004121",285,210,16,24,75,5,7,4,3,8,3,5
"N00004122",293,224,16,21,69,3,12,9,3,1,0,4
"N00004123",261,154,19,14,107,8,18,10,6,2,5,25
"N00004124",219,142,18,11,77,1,14,8,3,4,3,15
"N00004125",260,173,21,14,87,2,14,6,4,3,4,19
"N00004126",197,149,12,9,48,0,6,4,1,6,1,9
"N00004127",221,149,16,12,72,1,13,11,2,2,5,10
"N00004128",260,177,22,19,83,0,13,4,3,5,3,14
"N00004129",220,131,26,17,89,1,8,9,7,5,4,12
"N00004130",210,147,15,10,63,2,8,6,6,3,3,10
"N00004131",204,133,27,7,71,1,6,5,5,6,3,11
"N00004132",236,147,26,10,89,4,11,9,5,3,6,15
"N00004133",230,161,14,15,69,2,10,11,1,5,2,9
"N00004134",257,134,35,14,123,4,13,9,3,13,4,28
"N00004135",258,176,16,13,82,1,10,5,5,4,4,24
"N00004136",323,198,45,15,125,7,12,5,9,5,3,24
"N00004137",302,167,33,18,135,6,16,16,9,6,9,22
"N00004138",262,194,11,14,68,6,10,11,3,0,4,9
"N00004139",526,362,58,13,164,5,25,11,10,8,7,27
"N00004140",312,235,14,17,77,4,10,8,2,3,6,13
"N00004141",220,138,21,12,82,2,8,10,7,4,5,13
"N00004142",238,149,30,16,89,2,9,8,3,4,4,13
"N00004143",261,156,37,21,105,0,10,9,5,5,4,14
"N00004144",423,302,26,32,121,4,16,13,4,5,8,13
"N00004145",228,148,21,16,80,1,12,4,9,2,3,12
"N00004146",266,205,18,11,61,2,5,6,5,1,3,10
"N00004147",257,183,16,18,74,3,9,7,3,3,1,14
"N00004148",145,50,16,40,95,1,11,5,1,2,2,17
"N00004149",207,120,31,7,87,1,5,7,6,5,6,19
"N00004150",357,222,51,19,135,3,10,13,10,6,6,17
"N00004151",210,117,31,3,93,0,8,12,7,8,4,20
"N00004152",161,105,15,12,56,0,6,1,1,4,1,16
"N00004153",281,171,29,20,110,7,9,6,8,8,8,15
"N00004154",205,134,20,8,71,4,9,5,6,1,1,17
"N00004155",220,136,24,12,84,1,8,8,4,4,10,13
"N00004156",163,84,23,12,79,0,6,9,3,7,7,12
"N00004157",363,209,48,25,154,5,12,13,8,8,11,24
"N00004158",327,214,26,11,113,7,9,5,12,7,8,28
"N00004159",82,43,10,6,39,1,6,3,1,2,4,6
"N00004160",146,87,27,9,59,0,3,3,2,3,4,8
"N00004161",185,107,24,25,78,6,7,2,2,3,2,7
"N00004162",137,70,19,14,67,3,4,5,5,3,3,11
"N00004163",287,201,22,17,86,3,8,11,3,3,3,16
"N00004164",308,236,13,25,72,1,8,4,6,7,1,7
"N00004165",288,222,11,16,66,2,10,7,5,0,6,9
"N00004166",203,140,14,12,63,2,1,14,3,8,2,7
"N00004167",266,166,34,21,100,2,9,8,5,4,3,14
"N00004168",142,59,26,13,83,1,7,10,6,6,5,9
"N00004169",250,153,20,18,97,2,10,17,7,8,4,11
"N00004170",222,162,15,11,60,2,5,6,3,5,4,9
"N00004171",236,109,41,12,127,7,12,10,8,5,5,27
"N00004172",176,103,33,8,73,1,1,7,6,3,4,10
"N00004173",203,122,23,10,81,3,8,9,4,4,3,17
"N00004174",188,113,32,6,75,4,5,4,5,2,5,12
"N00004175",209,140,14,15,69,1,6,11,4,3,4,11
"N00004176",224,111,35,12,113,3,15,4,6,7,5,26
"N00004177",92,54,14,6,38,0,3,3,3,2,3,4
"N00004178",213,141,14,10,72,2,16,13,5,3,2,7
"N00004179",240,152,27,17,88,5,12,5,7,3,2,10
"N00004180",211,132,23,10,79,4,4,5,9,4,3,17
"N00004181",200,130,16,16,70,3,8,5,4,7,2,9
"N00004182",255,164,25,14,91,4,9,6,5,4,6,18
"N00004183",71,30,16,1,41,0,2,1,2,0,4,15
"N00004184",166,111,19,6,55,2,6,3,4,4,3,8
"N00004185",523,329,79,28,194,4,19,5,11,9,13,26
"N00004186",210,127,19,10,83,1,11,8,6,6,7,15
"N00004187",223,119,43,10,104,1,4,5,7,4,4,26
"N00004188",216,148,15,14,68,6,7,9,4,1,3,9
"N00004189",143,80,29,5,63,0,3,1,2,3,4,16
"N00004190",293,161,50,12,132,7,13,8,4,8,3,27
"N00004191",435,285,43,20,150,2,23,13,13,3,5,28
"N00004192",220,142,30,14,78,5,7,5,1,4,2,10
"N00004193",187,130,17,7,57,4,6,4,5,1,3,10
"N00004194",184,100,32,10,84,1,10,5,7,3,2,14
"N00004195",202,119,26,20,83,7,6,4,2,2,5,11
"N00004196",688,517,39,30,171,7,22,15,8,11,8,31
"N00004197",160,76,26,16,84,4,6,8,5,3,4,12
"N00004198",168,92,21,14,76,3,6,5,3,8,2,14
"N00004199",568,413,27,38,155,5,27,11,10,11,2,24
"N00004200",260,195,15,8,65,0,7,7,7,4,2,15
"N00004201",248,182,17,16,66,3,9,5,5,0,5,6
"N00004202",259,188,21,13,71,0,6,10,5,3,0,13
"N00004203",243,171,20,16,72,3,7,5,2,6,1,12
"N00004204",249,178,21,15,71,3,6,7,3,5,3,8
"N00004205",212,154,22,15,58,2,6,1,4,4,1,3
"N00004206",180,91,20,22,89,0,13,7,4,4,5,14
"N00004207",238,145,26,19,93,2,7,5,11,2,4,17
"N00004208",344,216,36,26,128,1,17,11,7,8,6,16
"N00004209",482,332,37,33,150,7,19,8,14,3,6,23
"N00004210",232,136,29,16,96,2,8,12,8,6,2,13
"N00004211",532,431,21,19,101,5,20,5,7,5,5,14
"N00004212",1412,1113,62,73,299,17,39,27,11,13,11,46
"N00004213",229,97,58,24,132,2,9,6,4,4,5,20
"N00004214",211,113,32,21,98,3,10,7,5,6,2,12
"N00004215",226,166,16,12,60,0,7,4,2,4,4,11
"N00004216",315,200,33,22,115,1,10,14,6,0,6,23
"N00004217",179,92,35,17,87,2,7,8,3,2,2,11
"N00004218",200,107,21,29,93,1,7,13,9,3,3,7
"N00004219",247,144,38,21,103,1,8,8,5,5,4,13
"N00004220",225,109,47,22,116,5,9,6,7,6,3,11
"N00004221",261,149,38,23,112,4,12,8,8,3,0,16
"N00004222",253,161,33,16,92,3,5,7,5,4,5,14
"N00004223",186,118,26,5,68,1,7,3,5,4,5,12
"N00004224",216,117,29,19,99,2,12,6,6,10,5,10
"N00004225",205,123,32,12,82,3,8,7,10,1,4,5
"N00004226",334,154,32,68,180,17,16,10,6,7,5,19
"N00004227",205,125,23,4,80,2,6,6,3,9,7,20
"N00004228",504,323,54,21,181,1,15,15,17,12,10,36
"N00004229",237,147,36,12,90,0,7,3,6,3,10,13
"N00004230",213,121,39,11,92,3,8,7,4,3,7,10
"N00004231",214,118,34,11,96,2,7,4,3,5,6,24
"N00004232",180,89,32,7,91,1,3,5,4,6,2,31
"N00004233",227,148,35,6,79,0,5,5,3,3,3,19
"N00004234",190,104,21,13,86,1,13,6,3,4,1,24
"N00004235",223,144,32,11,79,1,6,5,2,1,5,16
"N00004236",215,122,29,14,93,3,10,9,4,5,4,15
"N00004237",197,122,25,11,75,5,6,4,6,1,2,15
"N00004238",254,174,25,16,80,3,8,6,6,3,0,13
"N00004239",209,130,31,9,79,3,5,3,3,4,3,18
"N00004240",223,155,18,11,68,3,5,3,4,2,6,16
"N00004241",212,137,22,7,75,3,10,5,4,8,3,13
"N00004242",259,144,48,15,115,3,7,8,7,6,5,16
"N00004243",197,102,27,18,95,2,11,9,3,4,6,15
"N00004244",138,51,34,14,87,3,5,8,5,3,2,13
"N00004245",268,180,29,9,88,1,8,11,5,5,3,17
"N00004246",240,149,30,19,91,3,5,3,10,1,2,18
"N00004247",253,172,29,8,81,3,7,4,8,4,5,13
"N00004248",173,75,33,11,98,3,8,12,8,0,4,19
"N00004249",186,115,31,5,71,3,3,7,4,5,2,11
"N00004250",187,100,22,17,87,5,12,2,6,4,1,18
"N00004251",217,107,34,18,110,1,12,11,6,5,5,18
"N00004252",246,152,29,9,94,1,9,8,10,3,4,21
"N00004253",228,131,26,13,97,4,10,4,6,5,3,26
"N00004254",219,144,30,11,75,3,4,6,2,2,2,15
"N00004255",163,91,28,5,72,0,10,9,4,1,2,13
"N00004256",666,379,100,21,287,7,35,14,13,15,8,74
"N00004257",146,64,40,3,82,3,5,3,3,1,7,17
"N00004258",225,121,42,9,104,3,12,8,5,8,2,15
"N00004259",158,84,34,7,74,4,5,2,3,2,3,14
"N00004260",245,134,45,6,111,2,6,4,5,9,4,30
"N00004261",186,107,26,8,79,4,16,6,4,1,2,12
"N00004262",233,147,13,20,86,4,21,9,5,1,5,8
"N00004263",190,108,14,7,82,7,14,9,7,5,3,16
"N00004264",440,284,39,24,156,7,21,20,10,9,6,20
"N00004265",177,98,18,7,79,5,17,9,5,3,2,13
"N00004266",242,146,25,17,96,3,11,7,5,4,5,19
"N00004267",433,300,30,17,133,6,24,17,4,6,6,23
"N00004268",240,159,20,16,81,4,8,8,4,6,2,13
"N00004269",242,155,23,19,87,3,12,4,8,5,1,12
"N00004270",394,315,16,12,79,2,10,3,7,8,6,15
"N00004271",212,132,24,15,80,0,12,6,3,7,4,9
"N00004272",206,149,10,16,57,3,9,6,1,3,1,8
"N00004273",252,156,40,19,96,2,7,5,5,5,2,11
"N00004274",226,144,18,15,82,3,10,3,6,10,3,14
"N00004275",219,152,16,13,67,4,9,4,3,6,4,8
"N00004276",319,209,37,26,110,3,12,6,6,6,4,10
"N00004277",214,146,28,3,68,2,5,8,9,1,3,9
"N00004278",197,126,23,13,71,6,6,2,4,8,1,8
"N00004279",243,154,27,13,89,3,10,6,3,3,5,19
"N00004280",227,142,22,13,85,0,8,4,5,0,8,25
"N00004281",298,185,40,11,113,4,10,5,5,4,8,26
"N00004282",169,70,25,17,99,3,6,8,6,7,6,21
"N00004283",244,156,21,16,88,3,17,8,3,4,2,14
"N00004284",283,173,33,11,110,5,8,9,7,8,7,22
"N00004285",242,155,14,32,87,9,11,5,0,2,1,13
"N00004286",229,159,18,13,70,5,7,4,2,4,5,12
"N00004287",436,245,53,48,191,4,21,16,8,12,6,23
"N00004288",151,92,18,10,59,1,3,5,5,3,0,14
"N00004289",162,94,21,10,68,0,6,3,7,7,3,11
"N00004290",387,232,46,28,155,5,14,17,7,10,5,23
"N00004291",269,201,19,14,68,3,7,6,5,2,3,9
"N00004292",140,86,17,12,54,3,4,1,2,0,4,11
"N00004293",170,111,25,7,59,0,2,5,4,7,2,7
"N00004294",733,580,5,14,153,23,30,24,15,9,5,28
"N00004295",181,79,43,8,102,2,7,12,3,5,5,17
"N00004296",202,113,35,12,89,5,10,2,2,4,4,15
"N00004297",252,148,25,27,104,7,13,6,4,5,3,14
"N00004298",285,190,30,17,95,3,7,10,3,4,7,14
"N00004299",397,244,51,45,153,7,11,6,8,4,1,20
"N00004300",109,42,29,5,67,1,2,7,0,4,3,16
"N00004301",252,153,31,16,99,5,6,5,5,4,7,20
"N00004302",329,142,70,51,187,4,13,5,6,5,9,24
"N00004303",216,157,12,12,59,1,5,5,2,3,2,17
"N00004304",248,163,28,11,85,3,8,4,9,7,5,10
"N00004305",194,115,27,10,79,0,6,5,4,4,7,16
"N00004306",307,203,28,11,104,5,16,7,7,5,7,18
"N00004307",195,133,16,17,62,1,5,3,4,2,5,9
"N00004308",207,128,27,10,79,2,14,8,3,6,1,8
"N00004309",169,96,25,7,73,2,6,5,7,6,3,12
"N00004310",175,112,21,6,63,2,3,4,3,2,3,19
