"Geography_Code","NM_1554_1_0","NM_1554_1_1","NM_1554_1_2","NM_1554_1_3","NM_1554_1_4","NM_1554_1_5","NM_1554_1_6","NM_1554_1_7","NM_1554_1_8","NM_1554_1_9"
"N00003710",161,1,1,4,31,50,42,16,6,10
"N00003711",165,0,2,3,17,32,33,20,25,33
"N00003712",147,0,2,4,10,53,32,22,6,18
"N00003713",157,0,1,5,14,89,31,10,5,2
"N00003714",157,1,1,9,42,64,28,6,3,3
"N00003715",122,0,2,7,14,50,26,11,8,4
"N00003716",150,1,3,15,24,60,25,13,3,6
"N00003717",144,1,15,26,30,26,19,11,6,10
"N00003718",487,1,4,9,19,139,69,82,73,91
"N00003719",150,0,2,2,5,53,29,22,11,26
"N00003720",143,0,0,6,5,42,37,17,16,20
"N00003721",170,0,0,4,14,29,44,35,23,21
"N00003722",152,0,1,6,14,25,37,28,17,24
"N00003723",135,0,0,5,8,30,34,19,21,18
"N00003724",136,0,2,7,14,16,42,30,9,16
"N00003725",118,1,1,6,18,41,28,10,11,2
"N00003726",148,0,4,5,11,25,52,22,12,17
"N00003727",147,0,3,3,16,57,31,12,18,7
"N00003728",120,0,3,5,13,35,28,16,12,8
"N00003729",150,1,2,5,21,38,40,19,14,10
"N00003730",133,0,2,7,9,26,30,21,18,20
"N00003731",126,0,0,4,14,30,28,23,10,17
"N00003732",299,1,3,24,67,102,59,23,12,8
"N00003733",139,0,1,11,33,59,28,5,1,1
"N00003734",134,1,0,9,12,46,47,12,5,2
"N00003735",124,1,0,10,14,84,12,1,0,2
"N00003736",128,0,4,7,12,81,20,1,1,2
"N00003737",174,0,1,9,23,77,31,18,7,8
"N00003738",120,1,4,8,23,47,18,12,6,1
"N00003739",153,0,3,17,4,49,44,22,13,1
"N00003740",106,0,4,2,23,43,20,12,1,1
"N00003741",114,3,3,22,15,42,20,5,3,1
"N00003742",133,0,2,6,26,62,20,9,4,4
"N00003743",165,0,2,5,6,37,37,36,24,18
"N00003744",128,0,1,4,5,42,43,20,10,3
"N00003745",152,1,2,4,8,24,28,35,23,27
"N00003746",111,0,1,2,3,34,37,18,13,3
"N00003747",122,0,0,5,2,34,22,23,20,16
"N00003748",137,0,2,4,13,37,29,30,7,15
"N00003749",179,0,1,0,11,58,51,31,18,9
"N00003750",158,0,0,1,4,34,24,33,36,26
"N00003751",187,2,0,5,12,63,35,29,19,22
"N00003752",145,0,0,3,8,20,36,26,33,19
"N00003753",181,0,7,8,28,75,43,10,7,3
"N00003754",128,0,1,3,9,41,29,29,12,4
"N00003755",162,0,3,2,17,49,41,18,17,15
"N00003756",113,2,1,6,13,34,37,12,6,2
"N00003757",112,0,0,4,5,35,44,15,6,3
"N00003758",207,0,0,9,19,69,73,24,7,6
"N00003759",140,3,7,15,32,53,14,9,4,3
"N00003760",121,0,2,7,26,44,31,6,5,0
"N00003761",136,0,0,6,10,47,25,17,12,19
"N00003762",160,0,1,2,7,11,34,31,26,48
"N00003763",156,0,0,2,6,23,32,23,32,38
"N00003764",178,0,5,4,5,28,40,36,28,32
"N00003765",134,0,0,4,6,21,24,19,22,38
"N00003766",145,0,1,0,6,35,30,30,22,21
"N00003767",145,0,1,1,5,19,33,22,28,36
"N00003768",216,0,2,16,32,28,39,37,28,34
"N00003769",132,0,1,11,10,24,26,15,24,21
"N00003770",182,1,2,28,25,88,27,3,3,5
"N00003771",188,1,0,9,12,48,42,56,14,6
"N00003772",113,3,6,36,33,18,6,8,1,2
"N00003773",142,0,3,3,32,61,20,15,7,1
"N00003774",122,0,2,5,8,55,27,8,7,10
"N00003775",192,0,0,4,5,22,30,43,32,56
"N00003776",140,0,0,2,9,40,61,18,8,2
"N00003777",111,0,0,5,5,82,13,2,2,2
"N00003778",167,3,8,15,39,67,17,7,6,5
"N00003779",137,0,1,21,23,57,29,1,1,4
"N00003780",117,0,0,6,2,46,41,12,8,2
"N00003781",135,0,0,6,2,45,36,22,12,12
"N00003782",193,0,1,5,9,64,60,27,18,9
"N00003783",140,0,2,18,26,56,27,6,2,3
"N00003784",152,0,1,8,10,31,28,22,23,29
"N00003785",163,0,1,2,4,19,34,27,42,34
"N00003786",159,1,0,1,4,23,41,44,25,20
"N00003787",135,1,1,4,6,26,31,23,18,25
"N00003788",155,0,5,10,32,53,37,7,4,7
"N00003789",140,0,3,5,6,22,30,20,24,30
"N00003790",139,0,2,4,16,58,38,11,8,2
"N00003791",251,0,1,9,17,46,58,42,36,42
"N00003792",122,0,3,12,20,46,26,5,8,2
"N00003793",202,1,0,1,13,28,35,39,43,42
"N00003794",144,0,0,13,16,52,41,11,6,5
"N00003795",146,2,1,3,8,20,27,27,25,33
"N00003796",199,1,3,5,17,28,40,30,37,38
"N00003797",177,0,1,4,21,49,38,31,22,11
"N00003798",169,1,1,7,26,79,20,12,17,6
"N00003799",126,0,0,3,9,66,24,12,9,3
"N00003800",153,0,0,2,7,38,34,30,20,22
"N00003801",174,1,2,16,28,40,34,19,13,21
"N00003802",107,0,1,4,3,22,34,20,16,7
"N00003803",145,0,0,5,16,40,27,16,18,23
"N00003804",140,0,3,2,3,22,30,33,21,26
"N00003805",117,0,3,7,16,41,21,16,6,7
"N00003806",169,1,11,29,20,63,25,5,8,7
"N00003807",128,0,0,10,18,67,19,9,2,3
"N00003808",143,0,2,15,25,54,26,10,4,7
"N00003809",147,0,0,5,4,32,39,21,24,22
"N00003810",109,0,0,10,26,49,17,5,1,1
"N00003811",141,0,0,2,8,32,53,22,10,14
"N00003812",127,0,1,5,13,41,40,9,10,8
"N00003813",127,0,1,0,11,60,18,20,6,11
"N00003814",151,0,1,11,11,54,25,20,19,10
"N00003815",227,1,1,16,32,91,34,31,11,10
"N00003816",143,0,3,6,20,81,19,6,4,4
"N00003817",149,1,2,5,4,35,33,26,21,22
"N00003818",156,0,1,9,10,28,35,25,19,29
"N00003819",135,1,0,2,14,22,26,23,23,24
"N00003820",179,0,3,5,12,29,34,40,22,34
"N00003821",139,1,1,5,13,38,23,20,14,24
"N00003822",167,0,2,8,12,20,31,22,30,42
"N00003823",190,0,0,7,11,32,45,33,23,39
"N00003824",226,2,1,4,19,48,35,35,30,52
"N00003825",325,1,4,9,27,100,103,37,20,24
"N00003826",201,0,3,1,7,28,42,38,29,53
"N00003827",311,2,2,11,21,39,65,49,52,70
"N00003828",139,0,1,1,5,16,39,33,23,21
"N00003829",150,0,2,6,13,27,17,31,29,25
"N00003830",166,2,1,5,10,37,44,22,23,22
"N00003831",125,0,5,3,13,35,33,20,9,7
"N00003832",183,0,1,5,14,47,43,25,24,24
"N00003833",193,0,5,14,48,72,39,7,6,2
"N00003834",157,0,4,19,19,66,22,14,4,9
"N00003835",243,1,3,42,25,64,37,21,20,30
"N00003836",147,2,2,19,13,23,23,23,21,21
"N00003837",113,0,0,4,5,45,33,11,9,6
"N00003838",179,0,4,8,40,48,36,15,13,15
"N00003839",132,0,2,4,9,26,34,11,12,34
"N00003840",152,1,0,8,8,36,29,28,14,28
"N00003841",114,0,0,1,9,31,44,19,5,5
"N00003842",165,0,0,10,26,19,16,25,20,49
"N00003843",130,2,2,17,29,17,12,13,12,26
"N00003844",182,0,1,6,23,7,11,28,23,83
"N00003845",121,1,0,7,1,64,29,10,4,5
"N00003846",294,0,18,57,33,136,34,9,6,1
"N00003847",114,0,0,10,16,48,20,8,6,6
"N00003848",138,0,0,5,4,93,19,10,4,3
"N00003849",181,1,1,10,14,36,38,31,16,34
"N00003850",143,0,4,1,17,41,22,18,18,22
"N00003851",149,0,1,2,15,19,54,15,23,20
"N00003852",141,0,1,11,34,27,31,14,15,8
"N00003853",167,0,2,8,10,51,30,24,19,23
"N00003854",137,0,2,2,6,23,24,29,29,22
"N00003855",150,0,2,2,8,32,30,22,26,28
"N00003856",159,0,1,5,6,25,36,29,31,26
"N00003857",169,0,3,5,8,32,35,34,19,33
"N00003858",159,1,1,3,14,32,30,28,23,27
"N00003859",179,2,2,6,40,56,43,21,6,3
"N00003860",360,0,3,9,29,99,94,61,35,30
"N00003861",169,0,0,3,15,32,36,35,25,23
"N00003862",136,0,0,2,16,24,28,30,15,21
"N00003863",117,2,10,19,22,27,20,10,4,3
"N00003864",130,0,2,4,11,86,19,5,2,1
"N00003865",100,0,3,3,29,40,13,5,6,1
"N00003866",147,0,5,10,31,73,16,8,2,2
"N00003867",276,2,6,13,50,72,64,40,22,7
"N00003868",142,0,3,7,14,77,29,5,4,3
"N00003869",445,2,27,35,50,138,95,46,28,24
"N00003870",117,5,5,16,25,41,17,3,3,2
"N00003871",239,0,1,3,6,21,37,53,72,46
"N00003872",129,2,3,19,14,64,23,1,3,0
"N00003873",413,1,15,26,54,159,70,43,27,18
"N00003874",173,0,1,2,10,28,28,40,28,36
"N00003875",140,2,3,3,13,43,44,18,9,5
"N00003876",167,2,0,4,2,30,29,21,31,48
"N00003877",129,0,2,3,19,43,19,13,11,19
"N00003878",142,1,0,1,4,23,25,23,34,31
"N00003879",147,0,0,0,8,24,34,22,24,35
"N00003880",173,1,0,7,17,47,65,11,13,12
"N00003881",149,0,0,0,2,7,12,24,27,77
"N00003882",125,0,1,1,6,37,48,19,9,4
"N00003883",299,0,2,22,26,45,79,50,40,35
"N00003884",289,0,5,37,28,38,79,55,29,18
"N00003885",119,0,1,2,7,38,51,11,6,3
"N00003886",117,0,2,8,32,30,25,13,3,4
"N00003887",254,0,4,10,87,40,68,13,12,20
"N00003888",98,0,1,2,5,26,21,21,14,8
"N00003889",157,1,2,20,29,42,14,13,12,24
"N00003890",127,0,9,21,22,50,10,12,2,1
"N00003891",136,0,0,7,3,43,73,9,1,0
"N00003892",123,2,2,9,2,48,54,3,2,1
"N00003893",116,0,0,7,6,40,60,2,1,0
"N00003894",122,0,12,3,6,48,43,7,3,0
"N00003895",124,0,0,5,7,44,65,3,0,0
"N00003896",381,1,23,64,76,110,60,30,7,10
"N00003897",103,3,1,21,9,42,18,6,2,1
"N00003898",127,0,1,1,4,30,15,18,20,38
"N00003899",131,0,1,3,3,28,27,10,21,38
"N00003900",132,0,4,3,48,53,17,5,1,1
"N00003901",116,0,5,0,57,33,11,6,2,2
"N00003902",130,1,1,2,12,17,30,21,29,17
"N00003903",211,0,0,2,1,48,35,41,35,49
"N00003904",202,0,0,8,25,54,27,39,30,19
"N00003905",153,2,0,32,21,61,28,8,1,0
"N00003906",111,1,4,5,35,36,19,9,1,1
"N00003907",136,0,2,21,33,25,23,16,10,6
"N00003908",110,2,7,35,25,24,10,3,2,2
"N00003909",144,0,0,11,34,52,21,13,4,9
"N00003910",113,0,0,7,10,55,29,8,2,2
"N00003911",507,0,5,15,65,198,85,49,37,53
"N00003912",188,1,1,11,14,41,43,38,20,19
"N00003913",121,0,2,7,25,55,23,8,1,0
"N00003914",130,0,0,2,6,48,55,12,2,5
"N00003915",122,0,0,5,3,93,18,1,1,1
"N00003916",129,0,0,1,1,45,53,13,8,8
"N00003917",112,0,0,2,2,76,23,3,2,4
"N00003918",121,0,2,6,6,89,14,4,0,0
"N00003919",122,0,0,3,13,53,41,6,4,2
"N00003920",118,0,2,4,10,36,46,13,6,1
"N00003921",121,0,1,0,3,50,41,19,7,0
"N00003922",123,0,1,4,3,60,42,10,2,1
"N00003923",119,0,0,1,0,74,34,5,3,2
"N00003924",127,0,0,6,6,54,38,12,10,1
"N00003925",114,0,0,2,10,61,28,8,3,2
"N00003926",109,0,1,3,3,26,21,12,17,26
"N00003927",111,0,0,0,2,44,24,12,16,13
"N00003928",204,0,26,21,19,47,63,18,6,4
"N00003929",113,0,0,0,23,29,34,15,9,3
"N00003930",137,0,1,10,9,51,41,14,8,3
"N00003931",123,1,1,31,18,52,10,3,2,5
"N00003932",150,1,2,9,27,21,28,13,21,28
"N00003933",314,0,2,9,20,58,45,56,57,67
"N00003934",116,0,0,2,4,14,17,30,22,27
"N00003935",136,0,0,2,12,19,15,33,31,24
"N00003936",358,1,2,15,19,99,62,56,41,63
"N00003937",124,0,0,2,2,22,27,15,18,38
"N00003938",113,0,0,1,11,27,22,15,18,19
"N00003939",140,0,0,1,4,14,22,33,25,41
"N00003940",128,1,1,1,4,23,25,18,27,28
"N00003941",138,0,3,1,4,16,25,32,22,35
"N00003942",158,0,1,2,4,21,21,29,35,45
"N00003943",284,0,2,6,31,96,72,38,17,22
"N00003944",131,0,0,4,2,49,34,28,9,5
"N00003945",122,0,0,3,1,67,21,24,4,2
"N00003946",156,0,0,1,2,33,33,41,29,17
"N00003947",232,0,0,1,10,77,49,57,22,16
"N00003948",123,0,1,0,4,61,43,10,3,1
"N00003949",120,0,0,2,0,76,29,7,5,1
"N00003950",113,0,0,2,9,50,34,10,4,4
"N00003951",109,0,0,3,5,53,35,8,4,1
"N00003952",114,0,0,2,3,29,53,17,7,3
"N00003953",111,0,0,0,16,44,35,8,6,2
"N00003954",116,0,1,22,9,37,31,12,3,1
"N00003955",114,0,0,2,3,58,38,13,0,0
"N00003956",117,0,0,2,3,75,27,8,2,0
"N00003957",108,0,4,11,34,40,12,2,2,3
"N00003958",240,0,7,27,49,124,13,6,7,7
"N00003959",119,0,3,1,10,55,37,6,4,3
"N00003960",129,0,1,3,12,61,25,18,7,2
"N00003961",130,0,0,2,5,61,44,12,4,2
"N00003962",261,0,0,4,9,83,62,21,26,56
"N00003963",124,0,0,0,8,41,38,16,11,10
"N00003964",135,0,0,5,8,87,29,5,1,0
"N00003965",154,0,0,4,10,77,45,8,5,5
"N00003966",135,0,0,3,4,105,19,2,1,1
"N00003967",110,0,0,1,1,6,11,18,23,50
"N00003968",119,0,0,1,11,56,33,8,5,5
"N00003969",120,0,1,0,10,46,50,9,3,1
"N00003970",139,0,0,3,4,58,69,3,2,0
"N00003971",123,0,1,2,3,64,41,11,1,0
"N00003972",141,0,1,3,11,104,16,6,0,0
"N00003973",124,0,0,0,2,29,34,29,16,14
"N00003974",198,1,1,13,13,14,30,33,63,30
"N00003975",130,0,2,1,2,41,43,24,13,4
"N00003976",126,0,0,2,3,70,25,17,7,2
"N00003977",107,0,0,2,9,41,23,19,6,7
"N00003978",139,0,1,1,19,30,46,29,8,5
"N00003979",137,0,0,5,4,39,51,20,5,13
"N00003980",145,0,3,3,6,30,52,26,17,8
"N00003981",115,1,1,4,18,51,30,6,1,3
"N00003982",117,0,1,5,36,33,35,3,3,1
"N00003983",118,1,0,5,12,48,39,9,1,3
"N00003984",133,0,2,5,21,58,32,10,3,2
"N00003985",120,0,2,5,10,44,52,4,2,1
"N00003986",123,0,3,16,19,42,38,4,1,0
"N00003987",123,0,1,11,17,49,40,4,1,0
"N00003988",130,0,3,16,20,66,17,5,2,1
"N00003989",121,0,4,19,71,13,8,1,2,3
"N00003990",177,0,0,7,29,46,38,16,19,22
"N00003991",140,1,6,19,44,37,13,11,5,4
"N00003992",154,0,1,2,24,26,23,22,23,33
"N00003993",158,0,2,3,13,30,30,28,20,32
"N00003994",123,0,0,1,4,11,30,31,23,23
"N00003995",140,0,0,4,8,15,20,28,20,45
"N00003996",147,1,3,9,15,68,28,8,7,8
"N00003997",128,0,1,2,4,16,20,26,22,37
"N00003998",127,0,1,3,4,51,35,18,9,6
"N00003999",139,0,0,2,5,60,27,15,13,17
"N00004000",152,0,4,29,20,51,37,9,0,2
"N00004001",125,1,1,2,16,61,37,4,3,0
"N00004002",160,1,6,15,80,20,27,8,2,1
"N00004003",184,0,3,13,35,98,29,4,2,0
"N00004004",114,2,1,7,34,36,22,9,1,2
"N00004005",95,2,0,19,32,22,18,1,1,0
"N00004006",110,0,1,20,22,21,37,8,1,0
"N00004007",103,0,0,5,2,65,24,6,0,1
"N00004008",146,0,0,1,11,41,46,22,11,14
"N00004009",126,0,0,5,4,49,45,12,7,4
"N00004010",144,0,1,3,5,60,58,13,4,0
"N00004011",183,0,1,1,7,74,74,17,8,1
"N00004012",124,0,1,1,6,59,32,14,8,3
"N00004013",118,0,1,1,1,57,34,15,4,5
"N00004014",124,0,0,0,4,30,20,31,25,14
"N00004015",113,0,0,3,13,36,33,15,6,7
"N00004016",151,0,3,14,20,37,33,21,13,10
"N00004017",108,0,0,8,11,45,28,10,6,0
"N00004018",123,0,1,7,19,48,33,7,2,6
"N00004019",118,0,1,0,6,41,50,16,3,1
"N00004020",143,0,1,2,5,47,76,7,4,1
"N00004021",129,0,2,1,12,45,51,9,8,1
"N00004022",151,3,6,35,45,41,19,2,0,0
"N00004023",119,2,2,12,9,69,19,3,0,3
"N00004024",126,1,2,17,5,58,35,5,1,2
"N00004025",243,1,6,65,57,82,23,7,1,1
"N00004026",126,0,0,3,11,38,32,19,14,9
"N00004027",130,0,0,2,6,61,34,16,8,3
"N00004028",118,1,0,9,8,57,33,8,0,2
"N00004029",123,0,1,6,3,44,37,20,10,2
"N00004030",129,0,3,7,13,73,23,7,2,1
"N00004031",127,1,4,24,17,64,13,1,3,0
"N00004032",115,1,2,27,5,49,22,4,4,1
"N00004033",123,0,2,18,10,79,7,3,2,2
"N00004034",119,0,1,4,16,57,28,7,1,5
"N00004035",128,0,1,1,7,60,39,15,5,0
"N00004036",117,0,2,3,17,65,28,2,0,0
"N00004037",138,0,6,7,15,67,33,6,1,3
"N00004038",123,0,1,2,18,71,22,7,2,0
"N00004039",124,0,6,3,11,24,55,15,6,4
"N00004040",121,0,0,2,7,42,51,14,2,3
"N00004041",130,0,0,7,4,59,38,15,6,1
"N00004042",220,0,0,6,8,44,56,43,37,26
"N00004043",129,0,0,3,2,30,53,24,12,5
"N00004044",133,0,4,13,8,24,51,17,13,3
"N00004045",147,0,2,12,8,50,52,14,4,5
"N00004046",125,0,5,7,10,61,31,7,4,0
"N00004047",333,0,1,5,4,27,36,79,79,102
"N00004048",151,0,1,0,1,7,11,22,43,66
"N00004049",177,0,0,2,12,22,29,44,37,31
"N00004050",351,0,0,17,14,19,87,68,68,78
"N00004051",306,0,0,0,3,18,21,26,39,199
"N00004052",132,1,0,4,10,10,21,22,38,26
"N00004053",121,0,2,4,7,21,25,16,12,34
"N00004054",183,0,0,2,11,32,49,35,31,23
"N00004055",104,1,0,15,14,41,11,6,8,8
"N00004056",138,0,0,1,4,14,12,33,36,38
"N00004057",134,0,0,1,6,13,21,22,27,44
"N00004058",447,1,3,21,20,88,105,101,42,66
"N00004059",544,1,4,30,45,167,113,72,56,56
"N00004060",459,1,16,26,78,137,115,45,29,12
"N00004061",195,0,0,1,3,54,57,40,29,11
"N00004062",143,0,0,1,0,5,18,24,31,64
"N00004063",306,0,2,7,9,51,62,63,55,57
"N00004064",200,0,0,3,8,26,32,64,29,38
"N00004065",124,1,2,13,50,54,4,0,0,0
"N00004066",125,1,1,25,11,64,11,4,3,5
"N00004067",116,0,1,13,21,68,10,3,0,0
"N00004068",127,0,2,14,15,53,31,8,2,2
"N00004069",109,1,0,8,13,66,18,2,1,0
"N00004070",110,1,0,13,8,73,13,2,0,0
"N00004071",135,0,2,14,36,74,6,1,1,1
"N00004072",119,0,0,0,6,87,13,4,2,7
"N00004073",373,0,1,34,23,179,76,29,23,8
"N00004074",143,0,3,2,39,74,19,3,2,1
"N00004075",147,0,0,7,12,24,27,17,19,41
"N00004076",128,0,0,11,24,52,11,5,13,12
"N00004077",131,0,0,2,8,57,50,9,3,2
"N00004078",132,0,0,8,8,78,24,8,1,5
"N00004079",133,1,1,14,28,40,19,18,7,5
"N00004080",129,1,3,16,15,82,7,1,2,2
"N00004081",129,0,5,9,29,49,15,11,9,2
"N00004082",165,1,2,14,37,96,10,4,0,1
"N00004083",134,1,2,10,36,71,11,1,1,1
"N00004084",136,0,0,10,13,23,26,22,18,24
"N00004085",396,1,5,60,66,110,63,33,13,45
"N00004086",126,2,6,39,39,30,9,0,1,0
"N00004087",231,0,1,20,16,88,39,36,16,15
"N00004088",149,0,0,6,6,13,31,38,30,25
"N00004089",121,0,0,3,1,26,45,26,12,8
"N00004090",152,0,0,12,14,24,20,18,24,40
"N00004091",144,1,0,6,24,9,32,29,12,31
"N00004092",132,0,1,3,26,43,48,7,2,2
"N00004093",211,1,0,6,41,98,55,5,3,2
"N00004094",228,1,4,16,34,90,52,19,8,4
"N00004095",123,0,3,20,10,51,32,5,1,1
"N00004096",119,0,2,13,43,46,13,1,0,1
"N00004097",202,0,1,15,50,75,54,5,1,1
"N00004098",138,0,4,7,36,60,25,4,0,2
"N00004099",269,0,4,54,42,73,78,16,2,0
"N00004100",156,1,13,28,26,49,28,8,3,0
"N00004101",124,0,1,39,36,33,11,1,2,1
"N00004102",155,0,4,8,35,76,20,9,1,2
"N00004103",113,4,1,51,21,31,2,2,1,0
"N00004104",91,0,3,9,13,22,34,10,0,0
"N00004105",153,1,3,10,89,43,4,2,1,0
"N00004106",137,1,9,7,83,19,12,5,0,1
"N00004107",111,1,4,6,27,37,21,8,6,1
"N00004108",127,0,0,19,35,53,17,2,0,1
"N00004109",126,0,3,13,17,22,48,12,9,2
"N00004110",134,0,0,4,18,57,33,10,6,6
"N00004111",133,1,0,0,3,5,8,39,52,25
"N00004112",142,0,0,1,1,6,16,37,35,46
"N00004113",224,0,0,2,4,29,19,29,44,97
"N00004114",117,0,0,3,1,58,33,16,4,2
"N00004115",127,0,0,0,5,28,32,31,22,9
"N00004116",215,0,0,2,2,17,13,25,66,90
"N00004117",149,0,0,0,1,13,12,11,30,82
"N00004118",122,0,0,1,1,42,37,27,13,1
"N00004119",127,0,0,2,3,59,31,19,8,5
"N00004120",100,0,2,9,6,42,24,10,6,1
"N00004121",129,0,0,1,1,33,46,27,11,10
"N00004122",130,0,0,0,6,13,33,44,19,15
"N00004123",152,0,0,7,18,18,37,23,19,30
"N00004124",132,0,0,5,21,32,31,26,16,1
"N00004125",142,0,0,1,15,16,39,35,15,21
"N00004126",125,1,0,3,12,10,44,27,18,10
"N00004127",131,0,3,2,21,12,11,16,31,35
"N00004128",144,1,3,11,17,5,17,18,23,49
"N00004129",119,0,0,0,2,6,33,18,26,34
"N00004130",121,0,1,3,5,20,30,23,26,13
"N00004131",127,0,0,2,7,21,38,18,23,18
"N00004132",129,0,1,0,3,26,45,25,15,14
"N00004133",122,0,1,1,2,39,53,13,10,3
"N00004134",120,0,0,0,2,12,15,26,51,14
"N00004135",132,0,0,1,9,34,45,21,15,7
"N00004136",146,0,1,1,4,3,15,30,40,52
"N00004137",140,0,1,0,1,4,21,32,57,24
"N00004138",141,0,0,0,5,64,53,12,5,2
"N00004139",262,0,0,2,2,56,60,83,40,19
"N00004140",149,0,1,0,0,14,37,45,30,22
"N00004141",129,0,0,1,19,26,46,21,8,8
"N00004142",123,1,0,4,7,38,30,17,14,12
"N00004143",124,0,1,1,3,38,29,26,20,6
"N00004144",238,1,0,6,34,101,59,23,5,9
"N00004145",121,0,0,1,22,31,28,23,13,3
"N00004146",130,0,1,1,2,43,31,23,16,13
"N00004147",126,0,0,1,1,58,42,15,6,3
"N00004148",117,5,3,43,32,19,4,7,1,3
"N00004149",124,0,1,2,10,27,37,32,10,5
"N00004150",241,0,3,9,56,76,51,26,14,6
"N00004151",130,0,1,2,19,46,38,16,4,4
"N00004152",123,0,0,22,29,46,16,5,3,2
"N00004153",142,0,1,7,15,18,30,32,18,21
"N00004154",110,0,1,11,6,12,29,27,19,5
"N00004155",143,0,1,5,47,55,23,6,4,2
"N00004156",108,0,4,6,35,52,8,2,1,0
"N00004157",187,0,0,2,14,62,54,23,24,8
"N00004158",178,0,1,3,19,52,28,26,21,28
"N00004159",66,3,5,23,10,8,4,7,5,1
"N00004160",94,4,6,16,4,51,8,3,0,2
"N00004161",119,0,0,2,3,84,21,4,2,3
"N00004162",111,1,2,40,6,52,8,2,0,0
"N00004163",136,0,0,2,1,24,22,59,18,10
"N00004164",136,0,2,4,3,38,36,21,25,7
"N00004165",142,0,1,8,5,59,41,17,7,4
"N00004166",122,0,4,12,18,39,25,8,11,5
"N00004167",189,0,6,50,31,72,18,8,4,0
"N00004168",118,1,3,26,47,34,2,3,0,2
"N00004169",128,0,0,0,5,36,41,27,10,9
"N00004170",127,0,1,1,6,39,49,15,13,3
"N00004171",131,0,0,1,3,17,37,29,21,23
"N00004172",123,0,0,2,17,44,34,16,5,5
"N00004173",124,0,1,1,33,36,34,11,5,3
"N00004174",112,0,0,1,0,10,27,24,29,21
"N00004175",108,0,1,0,1,13,34,23,11,25
"N00004176",220,0,24,66,10,5,26,33,40,16
"N00004177",86,0,9,26,9,11,19,6,1,5
"N00004178",119,0,1,2,4,24,62,20,3,3
"N00004179",160,3,0,3,34,40,44,21,8,7
"N00004180",112,0,0,0,8,28,32,22,13,9
"N00004181",104,0,0,0,0,17,31,19,17,20
"N00004182",132,0,1,5,4,13,39,29,25,16
"N00004183",83,0,7,41,28,4,2,0,0,1
"N00004184",114,0,2,2,10,28,48,12,8,4
"N00004185",327,0,1,17,45,101,87,46,20,10
"N00004186",141,0,0,12,23,38,38,14,12,4
"N00004187",175,0,3,43,21,37,27,26,12,6
"N00004188",125,0,4,1,10,37,39,25,7,2
"N00004189",114,0,0,2,15,53,23,13,5,3
"N00004190",215,1,4,49,15,41,61,25,13,6
"N00004191",261,0,1,11,43,48,74,44,29,11
"N00004192",134,1,1,6,11,40,49,12,3,11
"N00004193",122,0,2,4,16,22,31,18,12,17
"N00004194",109,0,0,5,8,27,15,28,16,10
"N00004195",115,0,0,3,4,85,17,3,1,2
"N00004196",338,0,2,3,14,79,66,50,54,70
"N00004197",112,0,1,21,2,77,6,3,2,0
"N00004198",111,0,3,12,17,71,8,0,0,0
"N00004199",293,2,0,6,48,112,35,33,40,17
"N00004200",123,0,0,0,3,17,18,22,28,35
"N00004201",123,0,1,3,14,36,31,23,9,6
"N00004202",139,0,0,2,12,91,19,4,5,6
"N00004203",119,0,0,2,5,85,21,3,3,0
"N00004204",128,0,0,2,6,83,27,8,0,2
"N00004205",118,0,1,1,6,75,22,10,1,2
"N00004206",123,0,1,6,8,85,16,3,2,2
"N00004207",133,0,1,9,6,29,16,25,23,24
"N00004208",190,0,1,11,20,133,13,7,2,3
"N00004209",231,2,2,6,5,33,35,60,43,45
"N00004210",148,0,0,17,31,42,32,14,9,3
"N00004211",296,0,0,6,43,168,18,28,16,17
"N00004212",756,0,5,36,83,290,87,111,75,69
"N00004213",149,0,3,10,91,33,8,1,3,0
"N00004214",145,1,3,10,64,48,13,2,4,0
"N00004215",119,0,0,0,8,69,30,7,3,2
"N00004216",210,0,8,23,101,57,19,1,1,0
"N00004217",129,0,3,4,97,17,6,1,1,0
"N00004218",115,0,3,10,18,69,13,2,0,0
"N00004219",124,0,0,1,2,11,11,9,16,74
"N00004220",122,2,0,2,15,17,10,18,16,42
"N00004221",129,0,0,3,3,12,16,20,22,53
"N00004222",136,1,0,1,4,14,28,31,22,35
"N00004223",107,0,0,1,18,22,19,15,14,18
"N00004224",127,0,1,2,12,16,14,17,27,38
"N00004225",116,0,0,1,2,27,29,29,18,10
"N00004226",141,0,0,15,9,35,29,22,13,18
"N00004227",114,0,0,0,2,15,24,30,10,33
"N00004228",306,1,2,3,37,51,65,42,41,64
"N00004229",137,1,3,6,11,17,18,24,19,38
"N00004230",120,0,0,1,2,11,24,27,30,25
"N00004231",126,0,0,2,8,8,15,17,20,56
"N00004232",117,0,0,0,2,28,30,27,22,8
"N00004233",138,0,2,2,15,20,37,31,14,17
"N00004234",118,1,0,0,3,23,39,22,18,12
"N00004235",113,0,0,3,2,7,24,19,19,39
"N00004236",113,0,0,1,8,7,9,6,17,65
"N00004237",114,0,2,2,8,8,19,16,29,30
"N00004238",134,0,1,3,8,17,26,31,24,24
"N00004239",117,0,0,0,3,13,34,21,15,31
"N00004240",118,0,0,0,2,23,30,28,17,18
"N00004241",116,0,0,0,4,27,51,15,8,11
"N00004242",130,0,3,3,3,6,19,15,19,62
"N00004243",127,0,2,7,12,79,24,1,2,0
