"Geography_Code","NM_1544_1_0","NM_1544_1_1","NM_1544_1_10","NM_1544_1_11","NM_1544_1_12","NM_1544_1_13","NM_1544_1_14","NM_1544_1_15","NM_1544_1_16","NM_1544_1_17","NM_1544_1_18","NM_1544_1_19","NM_1544_1_2","NM_1544_1_20","NM_1544_1_21","NM_1544_1_22","NM_1544_1_23","NM_1544_1_24","NM_1544_1_25","NM_1544_1_26","NM_1544_1_27","NM_1544_1_28","NM_1544_1_29","NM_1544_1_3","NM_1544_1_30","NM_1544_1_31","NM_1544_1_32","NM_1544_1_33","NM_1544_1_34","NM_1544_1_35","NM_1544_1_36","NM_1544_1_37","NM_1544_1_38","NM_1544_1_39","NM_1544_1_4","NM_1544_1_40","NM_1544_1_41","NM_1544_1_42","NM_1544_1_43","NM_1544_1_44","NM_1544_1_45","NM_1544_1_46","NM_1544_1_47","NM_1544_1_48","NM_1544_1_49","NM_1544_1_5","NM_1544_1_50","NM_1544_1_51","NM_1544_1_52","NM_1544_1_53","NM_1544_1_54","NM_1544_1_55","NM_1544_1_6","NM_1544_1_7","NM_1544_1_8","NM_1544_1_9"
"N00003903",658,648,0,0,0,0,0,0,0,0,0,0,643,1,0,0,0,0,1,0,1,0,0,25,3,0,0,0,0,0,0,0,3,0,609,0,0,3,0,0,3,1,0,1,0,9,0,2,3,3,0,0,0,0,0,5
"N00003904",511,501,3,3,1,0,0,0,2,0,0,0,495,3,1,0,0,0,2,1,1,0,0,12,6,0,0,0,2,0,2,0,0,0,480,0,0,0,4,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,3
"N00003905",294,293,5,4,1,0,0,0,3,1,0,1,286,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,277,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
"N00003906",229,226,2,2,0,0,2,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,1
"N00003907",306,301,4,4,0,2,0,0,2,0,0,0,292,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,2,0,274,1,1,0,1,0,2,2,0,0,2,5,0,0,0,0,0,0,2,0,1,4
"N00003908",195,195,1,1,0,0,1,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
"N00003909",353,349,3,3,0,0,3,0,0,0,0,0,344,1,0,0,0,0,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,2,2,0,2,0,2,0,0,1,0,1,0,0,0,0,2
"N00003910",250,250,1,1,1,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"N00003911",1281,1269,16,15,1,0,11,0,3,1,1,0,1244,5,0,0,0,0,5,1,3,0,1,39,4,2,0,2,1,0,0,1,0,0,1195,0,0,0,1,0,2,2,0,1,1,8,0,0,1,1,0,0,2,0,1,8
"N00003912",469,461,0,0,0,0,0,0,0,0,0,0,456,1,1,0,0,0,0,0,0,0,0,23,5,1,1,0,2,0,0,2,2,0,424,2,0,0,0,0,2,1,0,0,1,7,0,1,0,0,0,0,2,0,0,5
"N00003913",261,258,2,2,0,0,2,0,0,0,0,0,255,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1
"N00003914",366,362,5,5,0,0,4,0,1,0,0,0,352,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,2,1,1,0,0,0,342,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,2,0,2,3
"N00003915",308,304,10,9,0,0,8,0,1,1,1,0,293,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,2,1,0,0,0,283,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1
"N00003916",390,384,2,2,2,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,2,1,1,0,0,0,371,0,0,0,0,0,1,1,0,0,1,2,0,0,3,1,2,0,0,0,0,2
"N00003917",280,278,5,5,0,0,3,0,2,0,0,0,272,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,264,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,1,0,0,1
"N00003918",267,267,3,3,1,0,0,0,2,0,0,0,263,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
"N00003919",297,296,12,12,1,0,8,1,2,0,0,0,282,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,272,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2
"N00003920",329,324,4,3,2,0,0,0,1,1,1,0,313,2,0,2,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,305,0,0,0,1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,7
"N00003921",326,322,5,5,2,0,3,0,0,0,0,0,316,1,0,0,0,0,1,0,0,1,0,12,1,0,0,0,1,1,0,0,0,0,302,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1
"N00003922",303,298,3,3,1,0,0,0,2,0,0,0,294,1,0,0,0,0,1,0,0,1,0,5,4,0,0,0,3,2,1,0,0,0,289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"N00003923",306,300,2,2,0,0,2,0,0,0,0,0,295,1,0,0,0,0,1,0,1,0,0,14,3,0,0,0,0,0,0,0,3,0,280,3,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,3
"N00003924",305,296,6,5,1,0,3,0,1,1,0,1,288,3,0,0,0,0,3,0,3,0,0,8,6,0,0,0,1,1,0,0,5,0,277,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2
"N00003925",289,271,1,1,1,0,0,0,0,0,0,0,269,4,0,0,0,0,4,0,1,0,3,4,12,0,0,0,2,0,2,0,9,0,264,9,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
"N00003926",305,300,0,0,0,0,0,0,0,0,0,0,296,1,0,0,0,0,1,0,1,0,0,4,4,0,0,0,2,0,2,0,2,0,290,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
"N00003927",312,304,0,0,0,0,0,0,0,0,0,0,302,2,0,1,1,0,1,0,0,0,1,10,5,0,0,0,0,0,0,0,5,0,286,5,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,1,3,0,2
"N00003928",462,445,19,19,0,0,18,0,1,0,0,0,417,1,0,0,0,0,1,0,1,0,0,13,14,3,0,3,3,2,0,1,5,0,402,1,0,4,3,0,2,1,0,1,0,2,0,1,0,0,0,0,0,0,1,8
"N00003929",261,247,5,5,0,0,5,0,0,0,0,0,241,9,0,0,0,0,9,0,7,2,0,8,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,2,2,1,0,1,0,0,0,3,2,1,0,0,0,0,1
"N00003930",318,312,10,10,1,0,9,0,0,0,0,0,299,1,0,0,0,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,2,2,0,2,0,1,0,0,3,2,1,0,0,0,0,3
"N00003931",214,210,2,2,1,0,0,0,1,0,0,0,208,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,2,0,0,2,0,0,197,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"N00003932",347,343,10,10,1,0,2,0,7,0,0,0,330,1,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,315,0,0,0,1,0,2,2,0,0,2,3,0,0,0,0,0,0,0,0,0,3
"N00003933",841,832,5,5,0,0,2,0,3,0,0,0,820,1,0,0,0,0,1,0,1,0,0,22,6,0,0,0,1,0,1,0,3,0,792,3,0,0,2,0,2,2,0,1,1,4,0,0,0,0,0,0,2,0,0,7
"N00003934",337,335,2,2,1,0,0,0,1,0,0,0,330,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,1,1,0,1,0,2,0,0,1,0,1,0,0,0,0,3
"N00003935",353,350,1,0,0,0,0,0,0,1,0,1,346,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,332,0,0,0,1,0,2,2,1,0,1,5,0,0,0,0,0,0,0,0,0,3
"N00003936",938,926,5,5,3,0,0,0,2,0,0,0,913,2,0,0,0,0,2,0,1,0,1,20,5,1,0,1,0,0,0,0,4,0,883,4,0,0,0,0,5,4,0,4,0,9,1,0,0,0,0,0,1,0,0,8
"N00003937",331,329,1,0,0,0,0,0,0,1,1,0,324,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,316,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
"N00003938",259,258,1,1,0,0,0,0,1,0,0,0,256,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"N00003939",386,384,3,3,1,0,0,0,2,0,0,0,377,1,0,0,0,0,1,0,0,0,1,15,1,0,0,0,0,0,0,0,1,0,361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
"N00003940",317,316,0,0,0,0,0,0,0,0,0,0,313,1,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3
"N00003941",379,372,4,2,1,0,0,0,1,2,1,1,363,2,0,0,0,0,2,0,1,0,1,7,2,0,0,0,0,0,0,0,2,0,355,2,0,0,0,0,3,3,0,2,1,1,0,0,0,0,0,0,0,0,1,4
"N00003942",468,466,1,1,0,0,0,0,1,0,0,0,462,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,449,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3
"N00003943",657,638,0,0,0,0,0,0,0,0,0,0,632,1,0,0,0,0,1,0,0,0,1,25,13,1,1,0,9,7,2,0,2,0,603,1,1,0,1,0,4,4,2,1,1,4,0,0,1,1,0,0,0,0,0,6
"N00003944",390,386,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,1,0,1,0,0,0,362,0,0,0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,3,0,0,2
"N00003945",333,329,3,0,0,0,0,0,0,3,0,3,323,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,3,0,0,0,0,311,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,0,3
"N00003946",446,442,2,2,2,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,2,1,0,0,1,5,0,1,2,1,1,0,0,0,1,1
"N00003947",620,610,2,2,1,0,1,0,0,0,0,0,605,4,1,0,0,0,3,0,1,1,1,28,1,0,0,0,0,0,0,0,1,0,568,1,0,0,0,0,3,3,0,1,2,8,0,0,2,2,0,0,1,0,0,3
"N00003948",323,321,1,1,0,0,0,0,1,0,0,0,319,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,303,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
"N00003949",316,309,13,12,1,0,10,0,1,1,0,1,295,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,2,0,2,0,2,0,283,0,2,0,1,0,1,1,0,0,1,4,0,0,1,0,1,0,1,0,0,1
"N00003950",315,310,4,4,0,3,0,0,1,0,0,0,304,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,293,0,0,0,1,0,3,3,2,0,1,1,0,0,1,1,0,0,0,0,0,2
"N00003951",265,259,11,11,0,0,10,0,1,0,0,0,247,3,0,0,0,0,3,0,3,0,0,9,1,0,0,0,0,0,0,0,0,0,236,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,1
"N00003952",267,265,6,6,0,0,5,0,1,0,0,0,256,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2
"N00003953",277,275,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,1,1,0,1,0,3,0,0,1,0,1,0,2,0,0,0
"N00003954",223,222,1,1,1,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,5
"N00003955",263,258,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,247,0,0,0,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"N00003956",310,305,5,5,0,0,2,0,3,0,0,0,295,2,1,0,0,0,1,0,1,0,0,14,2,0,0,0,2,0,2,0,0,0,280,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,3
"N00003957",221,220,5,5,0,0,4,0,1,0,0,0,214,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"N00003958",531,524,6,6,1,0,3,0,2,0,0,0,514,3,0,0,0,0,3,0,3,0,0,27,4,0,0,0,1,0,1,0,2,0,479,1,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,4
"N00003959",264,261,3,3,0,0,3,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,240,0,1,0,0,0,2,1,0,1,0,4,0,1,0,0,0,0,1,0,0,2
"N00003960",260,258,3,2,0,0,2,0,0,1,1,0,250,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,2,2,0,1,1,4,0,0,0,0,0,0,0,0,0,5
"N00003961",286,284,3,3,0,0,2,0,1,0,0,0,277,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4
"N00003962",676,667,2,2,1,0,0,0,1,0,0,0,662,2,0,0,0,0,2,0,2,0,0,23,3,0,0,0,1,0,0,1,0,0,636,0,0,0,2,0,3,2,0,0,2,2,0,1,1,1,0,0,1,0,0,3
"N00003963",296,292,5,4,1,0,2,0,1,1,0,1,284,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,2,0,2,0,1,0,276,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3
"N00003964",349,348,1,1,1,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,1,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0
"N00003965",381,377,11,11,1,0,3,3,4,0,0,0,362,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,348,1,0,0,0,0,2,2,1,1,0,8,0,0,1,0,1,0,0,0,0,4
"N00003966",301,294,2,2,2,0,0,0,0,0,0,0,291,1,0,0,0,0,1,0,1,0,0,3,5,0,0,0,0,0,0,0,5,0,284,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,1
"N00003967",405,397,4,4,4,0,0,0,0,0,0,0,390,1,1,0,0,0,0,0,0,0,0,11,2,1,0,1,0,0,0,0,1,0,376,1,0,0,0,0,4,3,0,1,2,3,1,0,1,0,1,0,0,0,0,3
"N00003968",282,280,2,2,1,0,0,0,1,0,0,0,277,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,2,2,1,1,0,4,0,0,0,0,0,0,0,0,0,1
"N00003969",260,260,4,4,0,0,0,0,4,0,0,0,253,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
"N00003970",330,317,4,4,2,0,2,0,0,0,0,0,312,5,1,0,0,0,4,0,3,0,1,9,4,2,0,2,0,0,0,0,2,0,298,2,0,0,0,0,4,2,1,1,0,4,0,2,0,0,0,0,1,0,0,1
"N00003971",311,305,3,3,3,0,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,7,6,1,0,1,0,0,0,0,5,0,290,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"N00003972",327,321,6,6,2,0,0,0,4,0,0,0,315,2,0,0,0,0,2,0,0,0,2,9,3,0,0,0,1,0,1,0,0,0,304,0,0,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"N00003973",345,339,6,6,2,0,4,0,0,0,0,0,331,2,0,0,0,0,2,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,3,3,0,0,3,3,0,0,1,1,0,0,1,0,0,2
"N00003974",633,625,7,7,0,0,7,0,0,0,0,0,612,1,1,0,0,0,0,0,0,0,0,14,7,1,1,0,2,2,0,0,1,0,595,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
"N00003975",372,372,1,1,0,0,0,0,1,0,0,0,367,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4
"N00003976",347,339,9,9,4,0,5,0,0,0,0,0,326,1,0,0,0,0,1,0,0,0,1,7,3,0,0,0,3,0,3,0,0,0,316,0,0,0,0,0,3,3,0,1,2,3,0,0,1,1,0,0,0,0,1,3
"N00003977",284,275,5,5,0,0,4,0,1,0,0,0,267,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,258,3,0,0,0,0,4,2,0,1,1,2,0,2,2,1,1,0,0,0,0,3
"N00003978",370,363,9,8,1,0,7,0,0,1,1,0,350,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,2,2,0,0,1,0,337,1,0,0,0,0,3,2,0,2,0,0,0,1,1,1,0,0,0,0,0,4
"N00003979",349,343,4,4,0,1,2,0,1,0,0,0,336,1,1,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,5,0,324,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
"N00003980",378,375,4,4,2,0,0,0,2,0,0,0,367,2,0,2,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,4
"N00003981",270,270,1,1,1,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"N00003982",211,205,13,13,0,2,9,0,2,0,0,0,191,2,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,3,0,185,3,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"N00003983",265,260,0,0,0,0,0,0,0,0,0,0,258,2,0,0,0,0,2,0,0,0,2,10,3,0,0,0,2,1,1,0,1,0,246,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
"N00003984",363,362,7,7,0,0,7,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"N00003985",298,295,2,2,1,1,0,0,0,0,0,0,293,1,0,0,0,0,1,0,1,0,0,16,1,0,0,0,0,0,0,0,1,0,275,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
"N00003986",247,245,1,1,0,0,0,0,1,0,0,0,244,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,229,1,0,0,0,0,1,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0
"N00003987",304,302,2,2,2,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,289,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0
"N00003988",288,285,5,5,1,0,1,0,3,0,0,0,280,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,275,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0
"N00003989",163,161,6,6,2,0,1,0,3,0,0,0,155,0,0,0,0,0,0,0,0,0,0,10,2,1,1,0,1,0,0,1,0,0,144,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"N00003990",420,419,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,1,0,396,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
"N00003991",295,294,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1
"N00003992",379,377,1,0,0,0,0,0,0,1,1,0,376,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,346,0,0,0,1,0,1,1,0,1,0,5,0,0,0,0,0,0,3,0,0,0
"N00003993",393,382,4,4,4,0,0,0,0,0,0,0,378,2,0,1,1,0,1,0,1,0,0,9,5,0,0,0,2,0,2,0,2,0,362,2,0,0,1,0,4,3,0,2,1,7,0,1,0,0,0,0,0,0,0,0
"N00003994",353,350,2,2,0,0,0,0,2,0,0,0,346,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,2,0,329,2,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,2,0,0,2
"N00003995",395,391,3,3,1,0,1,0,1,0,0,0,385,2,0,2,2,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,3
"N00003996",340,339,8,7,1,0,2,0,4,1,0,1,329,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
"N00003997",364,356,0,0,0,0,0,0,0,0,0,0,353,1,0,0,0,0,1,0,0,0,1,15,6,0,0,0,0,0,0,0,5,0,335,3,2,0,0,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,3
"N00003998",347,344,4,2,1,0,0,0,1,2,0,2,339,1,0,1,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,1,1,0,1,0,3,0,0,1,1,0,0,1,0,0,1
"N00003999",388,384,1,1,0,0,0,1,0,0,0,0,381,1,0,0,0,0,1,0,0,0,1,13,1,0,0,0,0,0,0,0,1,0,367,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,2
"N00004000",311,307,1,1,1,0,0,0,0,0,0,0,302,1,0,0,0,0,1,0,1,0,0,8,3,0,0,0,3,3,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
"N00004001",332,329,4,4,2,0,0,0,2,0,0,0,325,1,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,1,1,0,1,0,4,0,0,1,1,0,0,1,0,0,0
"N00004002",275,274,7,7,0,0,5,0,2,0,0,0,266,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,1,0,0,1
"N00004003",414,410,2,2,2,0,0,0,0,0,0,0,408,1,0,0,0,0,1,0,0,0,1,12,1,0,0,0,1,1,0,0,0,0,390,0,0,0,0,0,2,1,0,0,1,4,0,1,0,0,0,0,1,1,0,0
"N00004004",234,232,4,4,3,0,0,0,1,0,0,0,228,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"N00004005",203,202,3,3,0,0,2,0,1,0,0,0,197,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,1,0,1,1
"N00004006",224,223,1,1,1,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0
"N00004007",269,266,4,4,2,0,0,0,2,0,0,0,262,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,2,2,1,0,1,3,0,0,1,0,1,0,1,0,0,0
"N00004008",474,468,18,18,0,0,17,0,1,0,0,0,442,2,0,0,0,0,2,0,0,0,2,6,3,0,0,0,1,1,0,0,1,0,434,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,8
"N00004009",326,307,3,2,0,0,1,0,1,1,0,1,299,1,0,0,0,0,1,0,0,0,1,7,17,0,0,0,7,2,5,0,9,0,291,4,0,5,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4
"N00004010",379,363,6,6,1,0,5,0,0,0,0,0,349,2,0,0,0,0,2,0,2,0,0,5,13,0,0,0,4,0,4,0,9,0,343,9,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,8
"N00004011",482,467,6,6,0,0,1,0,5,0,0,0,457,6,0,0,0,0,6,0,0,2,4,12,6,1,0,1,1,0,1,0,0,0,442,0,0,0,4,0,2,2,0,0,2,3,0,0,1,1,0,0,0,0,0,4
"N00004012",315,311,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,1,0,292,0,1,0,1,0,2,1,0,1,0,3,0,1,0,0,0,0,1,0,0,4
"N00004013",331,326,8,7,0,0,4,0,3,1,0,1,311,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,302,0,0,0,3,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,7
"N00004014",335,330,1,1,0,0,0,0,1,0,0,0,327,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,1,0,0,0,313,0,0,0,0,0,1,1,0,1,0,4,0,0,3,3,0,0,0,0,0,2
"N00004015",299,298,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,287,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3
